job_id,published_on,updated_on,role,company,slug,link,description,tags
73955,2017-10-30T14:50:21,2017-10-29T20:51:42,lead software engineer (f/m),JOLOCOM,lead-software-engineer-fm-jolocom,http://berlinstartupjobs.com/engineering/lead-software-engineer-fm-jolocom/,"At Jolocom we’re developing decentralized identity technology aiming to be both user- and developer friendly, and to create the ecosystem necessary to put users in full control over their data. For this, we use a combination of battle tested traditional technologies like Node.js, and cutting-edge technologies like Blockchain (Ethereum).

In order to make Jolocom’s vision possible, we require a lead software engineer (f/m) with a passion for blockchain technology and decentralized systems. Ideally, you can make architectural decisions that best meet business needs, and strike the perfect balance between the complexity and the user-friendliness of the designed system.
Aside from knowing your tech, you should know how to translate requirements into beautiful code, while being able to communicate technical details and architectural decisions to less technical people. You will be working in a team with three other developers at our office in the heart of Berlin.
required:

You have 5+ years practical experience as a software engineer
You’re comfortable with a wide-range of backend technologies including Node.js, Redis and MySQL. You decide which technologies to use and how to connect them.
You have enough experience with front-end development using React.js to make architectural front-end decisions.
You’re able to distill requirements down to software architecture, tasks for the team and code.
You are already in Berlin or want to move here.
You enjoy working in small teams and groups.
You are energetic, motivated and eager to learn.
You are self-disciplined and with strong attention to quality and details.

good to have:

Experience with Smart Contracts on the Ethereum network (or the right learning attitude to pick it up quickly)
Understanding or working experience with public key cryptography
Experience with mobile technologies (iOS or Android) a plus

apply:
We hope to fill this position by December 1st or ASAP and look forward to your application containing a preliminary starting date and your CV.
Our code base is entirely open source. Feel free to browse it in order to get a first impression.
","[1599, 2116, 6690]"
73953,2017-10-30T14:38:16,2017-10-29T20:50:07,Senior Full-Stack Engineer (React.js + Node.js) – Focus on back-end,JOIN.co,senior-full-stack-engineer-react-js-node-js-focus-on-back-end-join-co,http://berlinstartupjobs.com/engineering/senior-full-stack-engineer-react-js-node-js-focus-on-back-end-join-co/,"We love Recruiting – and build amazing Recruiting Software.
JOIN is a brand new Recruiting Tech platform to save time and money. Say goodbye to endless spreadsheets, overloaded inboxes, manual processes and lost candidates
We are working at a fervent pace to truly change hiring and recruiting. Our vision is to match exciting companies with the best candidates – in the most efficient way possible. Unifying ATS, Multiposting and Performance Recruiting, we are striving to bring digital recruitment to a new level.

// WHAT YOU’LL DO:

Develop new products
Work closely with other team members
Focus on building scalable backend systems for our applications, but with the opportunity to work on other parts of the stacks as well
Participate in architectural decision-making
Conduct peer code reviews

// YOU WILL BE A GREAT FIT FOR THIS ROLE IS YOU:

Enjoy helping others around you grow as developers and be successful
Can be autonomous and self-driven
Get inspired on a daily basis, think of new ideas and like to share them with others
Love to experiment and use data to drive decision making
Can communicate and collaborate with cross functional teams to deliver compelling products and services

// Technologies we use:
Node.js, React.js, Next.js, Ramda.js, Redux, AWS, AWS Lambda, Kubernetes, Docker, gRPC, Postgres, MongoDB, gcloud, Redis
// Technical Requirements:

BS or MS in Computer Science or equivalent experience
3+ full-stack development experience – this is a full-stack role with a bias to back-end
2+ years of Node.js development experience
A strong technical background, with experience using modern web technologies like ES6, React, Redux, HTML5, LESS/SASS
Experience with relational and non-relational (e.g., MongoDB, Redis, PostgreSQL etc.) data stores
Experience writing and utilizing RESTful API services
Familiarity with some ORM (Object Relational Mapper) libraries
Understanding of fundamental design principles behind a scalable application
Ability to take on complex problems, learn quickly, and persist towards a good solution
A detailed approach to writing tests and quality assurance
// Would be a plus:
Experience using Ruby, RubyOnRails, especially in Backend development
Experience with deploying applications to cloud environments (AWS, gcloud)
Familiarity with Docker and Kubernetes

// WHAT WE OFFER:

Working with a committed, successful and international team.
A friendly and vibrant working culture of people who are keen to help each other.
The opportunity to contribute to an amazing product and help take it to the international level.
Working independently and gaining a lot of insight into the field of web software (SaaS) development.
A salary adequate to your experiences and skills.
Room to grow within the company.
Flat hierarchies and room for your own ideas.
A ‘forgiveness, not permission’ attitude.
An awesome office in the heart of Berlin (Berlin Mitte at Admiralspalast).

We value transparency, close collaboration and a certain amount of chaos in our work, because it makes us faster and more creative. Right from the start, you are asked to bring and implement your own ideas and projects.
Interested?
If you are interested in this exciting position within our friendly team, please submit your application in English. Please be sure to include not only a cover letter and CV your earliest starting date, and salary expectations.
We are looking forward to hearing from you!
","[282, 470, 1816, 4897]"
73952,2017-10-30T14:08:14,2017-10-29T20:39:32,Junior Technical Support Engineer (f/m),Retail Media Group GmbH,junior-technical-support-engineer-fm-retail-media-group-gmbh,http://berlinstartupjobs.com/engineering/junior-technical-support-engineer-fm-retail-media-group-gmbh/,"We love what we do and believe that retail data is a better but first and foremost an important indicator for executing advertising campaigns.
Only as a team we can be successful: become more creative, gain more presence in the market and above all: grow! Are you ready for your next challenge? Join our Berlin team as ‘Junior Technical Support Engineer (f/m)’ and apply now!

About Retail Media Group (RMG)
The Retail Media Group is the first multi-partner platform combining the customer data from category-leading retailers. Based on that RMG creates clusters for customized targeting. Our data partners are industry leaders such as MediaMarkt, Saturn, Real, Metro Cash & Carry, Thalia, Real and many more. With the variety of shopper data – online and offline – we are dedicated to empower our clients to use the data for online advertising in a more efficient way. Many international brands such as Samsung, McFit, American Express and Microsoft believe in our approach and work with us to optimize their marketing.
At the same time, we focus on assisting our retail partners – we equip them with the necessary tools for data-driven marketing and share our know-how in online advertising campaigns. By doing that we ensure their readiness for the new age of data. Our distinct expertise is the result of an exceptional mix of AdTech and retail market knowledge that we brought from our parent company CECONOMY (formerly METRO GROUP).
On the course of growth we are looking for ‘Junior Technical Support Engineer (f/m)’
Your mission:

Provide technical support for all internal and external systems (e.g. BI, DMP, Salesforce)
Become proficient in the Salesforce including customizing and configuration
Utilize technical troubleshooting skills to identify root cause and solutions for reported issues
Identify workarounds for defects to provide with immediate relief
Exercise excellent communication and relationship skills
Recognize and identify areas for improvement, suggest and implement solutions
Reduce the amount of time needed to target a fault and optimize productivity

Your toolkit

Must have experience with Java or JavaScript and SQL
Ability to utilize self-service resources to find solutions is required
Knowledge CSS, HTML5 is required
Strong aptitude toward various web, e-commerce, and hosting technologies and how they work together is required
Technical support or customer service experience is preferred
Knowledge of Java and/or Node.js preferred
Understanding of basic data structures preferred
You are a very analytical and data driven out-of-the-box thinker
You are a highly energetic, self-motivated and results driven person
You have a structured way of working, logical thinking skills and you are able to obtain fast solutions while working independently
Ability to get the job done, juggle multiple priorities, and pay strong attention to details

Our offer

The possibility to become a part of a trend-setting industry – experience und shape the progress of a new highly promising company
Enjoyable working environment with room for new ideas and flexible working hours
Fast decision-making processes with flat hierarchies
As a corporate venture we combine corporate stability and funding with startup flair and speed
Challenging and diversified tasks with ownership and responsibility
Highly-motivated colleagues, international team, great team events, drinks and fruits to keep you hydrated & energized!
Work closely with the founders and a team of top performers
Valuable insights into entrepreneurship and the Berlin start-up scene
Great development and career opportunities
A unique and amazing office in the heart of Berlin

Interested?
Together with you we want to achieve much more! Send us your application to jobs@retailmedia.group and become part of our exciting journey!
","[21, 26, 27, 28, 2482, 16650]"
73950,2017-10-30T13:50:49,2017-10-29T20:37:41,React Native Mobile App Developer,Colorfy GmbH,react-native-mobile-app-developer-colorfy-gmbh,http://berlinstartupjobs.com/engineering/react-native-mobile-app-developer-colorfy-gmbh/,"Colorfy is looking for a driven React Native Mobile App Developer mainly for the area of IoT solutions and to drive the implementation of the concepts into state-of- the-art systems for our international customers, help working on its improvement and extension throughout the whole life cycle.
In our B2B consultancy services, we help our clients launch digital products and services that have a meaningful impact on the world.

TASKS:

Develop mobile applications using React Native
Define architecture, components, frameworks, interfaces, and other relevant characteristics of the software system
Create and maintain documentation as well as uml charts
Optimize the performance of our react native apps
Code review with your teammates
Work together with our native app developers

YOUR PROFILE

Programming skills in react native or react dom
The ideal candidate has experience in the development of Apps for Internet of Things devices
Good communication skills, English or German is required
The passion and dedication to create the best products for our customers through maintaining an open professional communication with them
The ability to take responsibility and work independently
A practical, focused and solution-oriented approach to work
Experience in native iOS and/or Android app development is a plus

BENEFITS

Interesting projects and nice mix of International Start-Up and Big Corporate Clients
Great international team and friendly work atmosphere
5 weeks paid vacation
Public transportation subsidies
Employee Stock Option Plan
Yearly professional development budget
Keeping you fueled with fresh fruits, great coffee and snacks
Modern office located in the heart of Berlin (Mitte)

","[1599, 2834, 4098, 4659, 15797]"
73917,2017-10-30T13:34:38,2017-10-29T20:35:26,Angular front end developer,Plugsurfing,angular-front-end-developer-plugsurfing,http://berlinstartupjobs.com/engineering/angular-front-end-developer-plugsurfing/,"Plugsurfing helps electric car drivers to charge their car anywhere, anytime. You will fight at the forefront of a new market. Your interface will be used by EV drivers all over Europe and they may even be used white-labeled by major car manufacturers.

# Who We Are
We help electric car drivers to charge their car anywhere, anytime. Not familiar with the world of e-mobility? Do not worry, it’s really exciting. New market, new opportunities, small and big players, and the possibility to really contribute to a sustainable and democratic market not dominated by very large companies.
Plugsurfing has been funded by German, American, and Finnish investors and is ready to expand its business. We are a dedicated and hard-working team, focused on our goal to become the number one player for electric car charging. We look forward to having you on our team!

All written communication is in English
SCRUM processes
Continuous integration with Phabricator, Jenkins, and Ansible
Our tech stack:

Angular
RESTful and “JSON over HTTP” APIs
PHP (Symfony)
MySQL/Redis



# Top Reasons to Work With Us

We connect dozens of leading brands with thousands of customers.
As a first mover we are always open for innovation.
We are a close knit team of 14 people.

# What You Will Be Doing
You will conceptualize and develop our web frontends. New frontends will be developed from scratch and you are expected to move the frontend products from conceptualization, over design, all the way to the final implementation.
The web frontends are the gateways to our data. Our server provides you with two APIs, a new RESTful API and a JSON over HTTP API. Each frontend will only connect to to one of the APIs. You will work closely with the backend team during API Development, generating best practices. You will help our API clients realize their visions by providing best practices, training and hands-on assistance.
Our core technologies that you will be working with are:

Angular
JavaScript (you can move the code to TypeScript)
REST
JSON over HTTP
Bootstrap and Foundation for Apps
HTML5
CSS

# Your Profile
Experience with:

4+ years of frontend development
UX/UI design
REST and JSON over HTTP interfaces
Enthusiastic about clean code
Unit/functional testing
Applying principles like, for example, SOLID or DRY
Git (or similar)
A plus: you have experience with Ansible or Jenkins
A plus: you have experience with TDD
A plus: contributions to any open-source project

","[26, 28, 170, 4016]"
73857,2017-10-30T09:40:24,2017-10-29T20:06:56,Python &#038; JavaScript Developer (m/f) in Berlin,momox GmbH,python-javascript-developer-mf-in-berlin-momox-gmbh,http://berlinstartupjobs.com/engineering/python-javascript-developer-mf-in-berlin-momox-gmbh/,"For further development of our websites, momox is looking for a highly motivated Python & JavaScript Developer (m/f) to complement our development team in Berlin. You will be working with an international team of developers and product owner.

momox is Germany’s leading online buying-and-selling service, where everyone can turn their books, films, CDs, games and clothes into money. Via www.momox.de and the momox app (iOS and Android) we buy used products at fixed prices. We offer the purchased items for sale in our online shops www.medimops.de (media) and www.ubup.com (fashion) and other marketplaces such as Amazon and eBay, faithful to the slogan “We give products a second life” Since starting, we have grown to become a company of 1,300 dedicated people at four locations in Berlin, Leipzig, Neuenhagen and Stettin. We are active in Germany, Austria, France and Great Britain. In 2016 our employees generated a revenue of 150 million euros. Since our launch, we have bought to sell more than 125 million items.
The people working for us are as diverse as our products. Logistics experts, team players, communication geniuses, creative minds, IT specialists and many more give their best at our four locations. We are still looking for new enthusiastic colleagues.
If you want to be part of this success story, work in an ambitious and loyal team and are seeking a performance challenge please continue reading.
YOUR MISSION

Regular development of our momox web applications for our national and international purchase
Conception of software architecture
Continuous improvement of the API for the iOS and Android apps in close collaboration with our app developers
Planning the two-week sprint in the team
Coordination and implementation of tasks within the team

OUR TECHSTACK

Python 3 with Django as a web framework
JavaScript, React, NodeJS
MongoDB, MySQL and Redis
Nginx, express and Celery
Git and GitLab Continuous Integration

YOU SHOULD HAVE

Several years of experience in programming with Python and JavaScript, as well as the front-end technologies React, Angular, Ember, VueJS or Backbone
Know-how in web development with HTML and the integration of CSS
Comprehensive knowledge in the development of RESTful APIs
Experience with relational database systems
Structured, result-oriented and self-organized working methods, high commitment and self-initiative
Excellent analytical and conceptual skills
Very high demands on the quality of your work
Openness for new technologies and methods, as well as the joy of further development
Excellent communication and team skills, as well as very good English skills

NICE TO HAVE

First experience with using Django as a framework
Knowledge in React
Experience in using UNIX / LINUX
Know-how in the container application platforms Docker and OpenShift
Experience with methods such as Scrum and TDD

","[27, 28, 54, 65, 66]"
73821,2017-10-30T09:12:07,2017-10-29T20:02:04,Scrum Master / Agile Coach (m/f),Free2Move,scrum-master-agile-coach-mf-free2move,http://berlinstartupjobs.com/engineering/scrum-master-agile-coach-mf-free2move/,"The Free2Move ecosystem, is a family of enterprise-level services, websites and mobile apps from a big French automotive group, created and maintained with modern technologies. Free2Move enables the users to see cars from major carsharing providers in their area, find the closest one, compare offers and book the best fit. Our users save time and money on single-signup and registration for all providers in one app. We are building on more partnerships and rapidly expand into new markets. And that´s where you come into play:

Your Tasks:

Work with our growing teams of more than 20 Engineers, Product Owners and QA Managers and help them improve their development process
Prepare and conduct presentations and trainings to coach agile methodologies to the team
Guide, coach, and educate product owners and development teams through story development, iterations, retrospectives, product backlog management and decision making.
Act as a communication link between the different departments of the organisation
Facilitate the ceremonies of agile teams
Adjusting processes to ensure they fit our organizational needs whilst adhering to Agile principles
Remove and / or escalate impediments from the team members
Collaborating with Product Owners on grooming the product backlog

Your Skills:

You gained 4+ years working experience with Kanban or as Scrum Master/Scrum Coach (CSM is a plus)
You bring 6 years experience in software development project management using agile methodologies
Fluent business English, German a definite plus
Efficient communication skills and good visualization skills are strong points
Ability to run different ways of meeting facilitation e.g. dynamic facilitation, brainstorming, group feedback, moderation
Knowledge of continuous integration and build process and understanding concept of Test Automation
Ideally you have a University degree, ideally BA in Computer Science or similar

What we offer: 
…Flat hierarchies
…A friendly international team
…Room for your own ideas
…Great office in the heart of Berlin
…The opportunity to contribute to an amazing product
…a Buddy that will help you settle in
…Unlimited free carsharing
Sounds like you? Apply now! We are very much looking forward to getting to know you.
","[151, 290, 675, 4874, 14603]"
73644,2017-10-27T12:59:33,2017-10-26T19:17:20,Entrepreneur in Residence,Dalia Research,entrepreneur-in-residence-dalia-research,http://berlinstartupjobs.com/engineering/entrepreneur-in-residence-dalia-research/,"Are you thrilled by the opportunity to create new products that enable millions of people around the world to share their voice and have an impact on strategic decisions? Do you thrive in a rapidly changing and often unpredictable environment? Are you ready to take a leadership role in a high-growth tech business? Well we’ve got an exciting opportunity for you!

The journey that awaits you:

Develop and take full ownership of a new product line; identify multi-million dollar commercial opportunities and turn ideas into viable, rapidly scaling business units.
Join an open, diverse and international team with a laid back, non-hierarchical culture and great office space.
Your work will be an integral part of our growth strategy and have company-wide impact. Fast track your career with Dalia!

Your challenge:

Independently manage ideation processes, develop business models, formulate hypotheses and execute test strategies in a hyper-pragmatic, lean and agile way. Take full ownership of all relevant KPIs and core product positioning, pricing and messaging.
Execute the product vision and inspire a team of marketing experts, researchers, data scientists, product managers and engineers to create and grow a cutting-edge information product with you.
Refine your entrepreneurial skills to become a mentor on the strategy and processes of lean business model innovation

Your profile includes:

Experience with agile business model evaluation and strategic product development including market/client assessment, competitive analysis, pricing, positioning, go-to-market strategies, etc.
Proven track record of vetting product-ideas through various testing methods (e.g. A/B and usability testing, expert or customer interviews) and rapid prototyping.
100% customer focus: you always act with your customers in mind, enjoy interacting with them as much as possible, and constantly seek to better understand their needs.
Strategic thinking: you can build a best-in-class functional roadmap, set high quality standards, strive for continuous improvement, and strategically plan for scale-up.

Who are we?
Founded in 2013 and headquartered in Berlin, Dalia harnesses the app economy and advanced data science to distribute millions of micro surveys worldwide to gather and analyze real time data on consumer attitudes, public opinion and market trends. Backed by some of Europe’s leading venture capital firms, Dalia has generated over a billion answers from people spread across +90 countries with the resulting data cited in over 2.000 news articles globally.
Questions? email us at hr@daliaresearch.com or call us at +49 (0) 151 1654 5204
","[301, 2254]"
73344,2017-10-27T09:37:22,2017-10-26T19:11:35,Senior Project Manager,Fit Analytics,senior-project-manager-fit-analytics,http://berlinstartupjobs.com/engineering/senior-project-manager-fit-analytics/,"Fit Analytics — the world’s leading size advisor solution for online clothes shopping — is looking for a motivated full-time Senior Project Manager to join our team. You will take ownership of the entire integration process by managing projects within the Project Management, Development and BI teams and functioning as the go-to person for high-level client needs. You are numbers-driven and comfortable conveying value to clients in analytical terms.


Who We Are
Based in Berlin and San Francisco, we’re a team of data scientists, fashionistas, physicists, designers, and hackers, working together to tackle a single problem: making it easy for online shoppers to find the right clothes size. We’re helping some of the world’s largest clothing brands solve sizing issues, boost conversions and slash returns.
What We Do
Our size advisor helps companies instantly access the power of machine learning to deliver a perfect fit for customers, optimize e-commerce performance, and add risk-free retail intelligence to their operations. We work with major global retailers and brands such as Adidas, Puma, Zara, Canada Goose, Hugo Boss, The North Face, Tommy Hilfiger and many more!
What The Role Involves

Leading the project management team by functioning as the go-to contact for high-level and escalated client requests.
Ensuring the smooth onboarding of all new clients.
Identifying and assessing a client’s critical needs and uncovering short and long-term growth opportunities.
Forecasting and tracking key account metrics.
Closely liaising with the product team about client needs.
Collecting and communicating client requirements to all necessary departments.
Learning and evangelizing a deep technical understanding of our product.
Conducting high-level business reviews with clients and suppliers.

What We’re Looking for in You

University degree in Economics, Mathematics, Finance, Business or related field.
Native-level German with fluent English.
Currently living in Berlin.
Proven understanding of ecommerce and web.
Outstanding communicator with natural leadership competencies
Structured, highly-organized, thorough and persistent.
Ability to handle high-pressure phases with many simultaneous client requests and prioritize those requests.
Fundamental analytical skills.

What We Offer You

A competitive salary
Hands-on experience building a revolutionary e-commerce product
A spot in our smart, creative and motivated international team
Daily breakfast and lunch plus regular team events

Why We’re Different
We’re not sitting around wondering what the product is and burning other people’s money while expecting everyone to work ridiculous hours for little reward. We’re profitable, organised, and already providing a unique solution that delivers huge value to our partners while helping millions of people shop better online.
If you’re excellent at what you do and want to apply those skills to solving a genuinely hard problem together with a great bunch of people, you’ve come to the right place. To take the next step, send us your CV and a brief message explaining why you’re the perfect fit!
","[662, 762, 2902]"
73343,2017-10-27T09:22:20,2017-10-26T19:09:07,Team Lead &#8211; Backend Development,Fit Analytics,team-lead-backend-development-fit-analytics,http://berlinstartupjobs.com/engineering/team-lead-backend-development-fit-analytics/,"Fit Analytics — the world’s leading size advisor solution for online clothes shopping — is looking for a motivated full-time Backend Team Leader to join our team. You will lead a 5-member backend team and help make sure that our cloud-based system is easily scalable. You should have a desire to lead, oversee development processes, ensure code reliability, and suggest efficient and effective solutions.


Who We Are
Based in Berlin and San Francisco, we’re a team of data scientists, fashionistas, physicists, designers, and hackers, working together to tackle a single problem: making it easy for online shoppers to find the right clothes size. We’re helping some of the world’s largest clothing brands solve sizing issues, boost conversions and slash returns.
What We Do
Our size advisor helps companies instantly access the power of machine learning to deliver a perfect fit for customers, optimize e-commerce performance, and add risk-free retail intelligence to their operations. We work with major global retailers and brands such as Asos, Puma, Zara, Canada Goose, Hugo Boss, The North Face, Tommy Hilfiger and many more!
What The Role Involves

Prioritize tasks and orchestrate implementation of new features
Improve existing architecture and introduce new ideas to ensure scalability of the system (>1 million requests per minute)
Own cloud infrastructure and ensure its 24/7 reliability
Identify problems with development processes and ensure that they’re addressed
Train team members and ensure that they realize their potential
Enforce existing coding standards (consistency, efficiency, documentation, test coverage, etc.)
Participate in actual coding and code reviews (primarily Golang and Node.js)

What We’re Looking for in You

Experience in leading a team
Relevant Computer Science degree
Strong fundamental knowledge in data structures and algorithms
Experience with Golang / C / C++ is a plus
Experience with Node.js is a plus
Knowledge of Linux / Unix systems is a plus
Experience with cloud system (Google Cloud / AWS / Heroku / Microsoft Azure) is a plus
Familiarity with a Git workflow is a plus
Experience with MySQL or PostgreSQL is a plus
Innovative and self-motivated, with strong problem-solving skills
Fluency in English

What We Offer You

A competitive salary
Hands-on experience building a revolutionary e-commerce product
A spot in our smart, creative and motivated international team
Daily breakfast and lunch plus regular team events

Why We’re Different
We’re not sitting around wondering what the product is and burning other people’s money while expecting everyone to work ridiculous hours for little reward. We’re profitable, organised, and already providing a unique solution that delivers huge value to our partners while helping millions of people shop better online.
If you’re excellent at what you do and want to apply those skills to solving a genuinely hard problem together with a great bunch of people, you’ve come to the right place. To take the next step, send us your CV and a brief message explaining why you’re the perfect fit!
","[282, 377, 2352, 2983]"
