job_id,published_on,updated_on,role,company,slug,link,description,tags
53798,2017-10-27T07:40:48,2017-10-27T07:17:07,Senior Fullstack/Ruby Developer (m/f),Helpling GmbH,senior-ruby-developer-mf-helpling-gmbh,http://berlinstartupjobs.com/engineering/senior-ruby-developer-mf-helpling-gmbh/,"Hepling is currently looking for a hands on Senior Fullstack/Ruby Developer (m/f) to boost our product to the next level.


About Helpling
Helpling is Europe’s leading online marketplace for home services. With technology and clear processes, we are about to change an entire industry: We make household services easily accessible. On the website or via app, customers can book a vetted and insured cleaner and gain back free time within a couple of clicks. For cleaners, our technology platform makes it easier than ever to access new clients and to manage when and where they want to work. For our vision to digitize the world of home services, we have raised more than 67 million Euros from investors such as Mangrove Capital Partners, Lakestar and Rocket Internet. Helpling currently offers its services in 9 countries: Australia, Germany, Italy, France, Ireland, UK, UAE, the Netherlands and Singapore.
We are looking for a hands on Senior Ruby Developer (m/f) to boost our product to the next level.
How we work

We work as a team, supporting and trusting each other to achieve our goals together
Our teams are cross-functional: backend and frontend devs, QA, UX/UI designer and a PM
Our teams are split by KPIs and are responsible to measure and improve metrics across all possible platforms: web (mobile and desktop) as well as mobile apps
Every quarter, each of our teams presents a roadmap aligned with its own KPIs
We follow Scrum as working framework and we encourage short iterations (1 week sprints)
We promote a strong testing culture as a part of our DNA
Our technology stack includes Ruby on Rails, Postgres, Redis, Rspec, Capybara, Webpack, Babel, React, Redux, React-router, Sass, Postcss, Jest, Sinon and Chai
We deploy up to 10 times a day to Heroku and AWS through a Continuous Delivery pipeline
We use Vagrant and SaltStack to have a reproducible working environment in a few minutes
12 out of 12 at Joel test

Who we are looking for

You enjoy taking part in shaping a great product by working autonomously as well as in a team and share your specialized knowledge
You will design, develop and test complex web applications and lead the implementation of technically challenging projects
You are a data-driven and goal-oriented person that feels comfortable working autonomously
You are happy being an active driver of the prioritization process to make great ideas come true
You have at least 2 years of experience on a similar role to join our team

What we offer

Helpling is one of the most exciting start-ups in the heart of Berlin with a disruptive product and well backed by investors of international renown
You will work in an international team with flat hierarchies and short communication channels in which your work can have a real impact for Helpling everyday
We support your personal and professional development with challenging projects and a personal conference budget
Free drinks, fruits and cereals, office parties, team events, BBQs, kicker & table tennis

If you consider yourself ready for this challenging opportunity and your technical knowledge matches the described environment, we are looking forward to receive your convincing application in English (resume, cover letter, references and certificates) including your availability and salary expectations.
","[98, 1816]"
73194,2017-10-26T13:30:39,2017-10-25T18:59:15,Ruby Developer (m/w),Aurora Health GmbH,ruby-developer-mw-aurora-health-gmbh,http://berlinstartupjobs.com/engineering/ruby-developer-mw-aurora-health-gmbh/,"Our mission is to improve the detection and treatment of mental health disorders. We are a 10-person, Berlin-based and VC-backed startup aiming to make mental health care services more accessible, affordable and effective. Our App Moodpath is the leading depression screening and improvement App, our platform Aurora is a prototype version of an unprecedented e-mental health platform for doctors and therapists. If you’re tired of e-commerce, corporate gigs or insurance startups, we might have what you are looking for. Our products combine the two worlds of medical professionalism and digital technology.

YOUR ROLE
Professional app design paired with evidence-based mental health principles can improve millions of lives. That’s at the center of everything we do. You’ll play a key role in improving our app Moodpath (iOS & Android) by maintaining existing features on the backend and implementing new ones. By coding in Ruby on Rails you will work on the business logic that consists of various diagnostic algorithms, scheduled push notifications, payment processing and much more. You will be responsible for designing APIs that connect our mobile applications with business logic. Additionally, you will create web frontend for our internal tools.
ABOUT YOU
You love programming and problem-solving. You strive for clean, maintainable code, and are eager to learn and gain experience in a fast-growing company. You want to help people by putting your skills into meaningful work.
WHAT WE EXPECT FROM YOU

1+ years of professional experience in software development
Ruby on Rails programming skills
Basic HTML and Javascript knowledge
Communication in English – spoken and written
Experience with Git

We consider bonus:

Familiarity with object-oriented design patterns, functional programming principles
A good sense of high quality, clean code
Familiarity with AWS platform
Experience with implementing and integrating web APIs
German language skills

WHAT YOU CAN EXPECT FROM US

We are an international team of experienced and passionate people with the strong will to create something meaningful and actually make it happen
We have either studied psychology, business, engineering or design and value different perspectives and opinions
The experience to join the ride of a VC-backed company from the very early beginning

Interested? Get in touch at recruiting@aurora-health.de
","[17, 20, 527]"
73177,2017-10-26T12:30:31,2017-10-25T18:56:57,Backend Entwickler (m/w) ab sofort,WIR von HIER,backend-entwickler-mw-ab-sofort-wir-von-hier,http://berlinstartupjobs.com/engineering/backend-entwickler-mw-ab-sofort-wir-von-hier/,"Suchst Du nach einem neuen Zuhause für Deinen Job? Komm zu „WIR von HIER“, dem neu gegründeten Nachbarschaftsportal.
Wir suchen für unsere Plattform einen Backend Entwickler (m/w), der aktiv die Weiterentwicklung unseres Produkts gestaltet und unser Team mit seinen Fähigkeiten und Ideen bereichert. Das Erkennen komplexer Zusammenhänge fällt Dir leicht und Du löst knifflige Probleme spielerisch? Du liebst es, robuste und skalierbare API‘s zu konzipieren und zu entwickeln?

Deine Hauptaufgaben sind:

Die Verantwortung für die Entwicklung des Backends der Plattform als API für Web & Mobile
Die Sicherstellung und Weiterentwicklung der Software-Architektur sowie die Umsetzung anspruchsvoller Datenverarbeitung für ein soziales Netzwerk
Du besitzt fundierte praktische Kenntnisse in agilen Entwicklungsmethoden, hast Erfahrung in SQL, PHP, JS sowie in den gängigen Frameworks?
Du besitzt Kenntnisse in der App-Entwicklung, optional hast Du bereits erste Erfahrung im Deployment, Management und in der Skalierung von Hosting Umgebungen (AWS-Cloud, Hybrid Cloud, Private Cloud, On-Premise)?

Bei uns profitierst Du von verschiedenen Benefits, wie

Entwicklungsmöglichkeiten in einem aufstrebenden Startup
Der Möglichkeit, ein spannendes Projekt von Beginn an mitzugestalten
Wir bieten wirtschaftliche Sicherheit durch ein langfristiges Engagement unseres strategischen Investors
Du bekommst eine verantwortungsvolle Position mit direkter Arbeit am Produkt
Es gibt regelmäßige Meetings und Teamevents, flache Hierarchien und sehr kurze Entscheidungswege
Du arbeitest in einem Team mit viel Erfahrung und Expertise, das stetig weiterwächst und aufeinander aufbauen kann
Wir legen Wert auf flexible Arbeitszeit

Wir freuen uns auf Deine Bewerbungsunterlagen. Bitte sende uns diese per E-Mail inkl.: Anschreiben, CV, Zeugnissen, Gehaltsvorstellung, nächstmöglichem Eintrittstermin.
E-Mail: jobs@wirvonhier.de Ansprechpartnerin: Julia Wolff
.
","[17, 21, 25, 282, 15367]"
73176,2017-10-26T12:20:30,2017-10-25T18:56:35,Head of Development (m/f),ATS Advanced Telematic Systems,head-of-development-mf-ats-advanced-telematic-systems,http://berlinstartupjobs.com/engineering/head-of-development-mf-ats-advanced-telematic-systems/,"ATS Advanced Telematic Systems is a German software company specializing in open standards-based software products for the automotive industry, with a special focus on software over-the-air updates. ATS partners with international industry alliances of leading automotive OEMs and suppliers, who benefit from ATS’s highly secure and flexible solutions. It is the first cloud-only service provider to be accepted into the German Association of the Automotive Industry (VDA), and spearheads OTA activities inside GENIVI and Automotive Grade Linux (AGL). Headquartered in Berlin, ATS operates a regional hub in Tokyo. For our office in Berlin, we are currently looking for a Head of Development (m/f).

Responsibilities:

Reporting to the CTO, the role would be managing our high-performing development team
HR functions include team staffing, performance reviews, various administrative tasks
In collaboration with the Product- and Project Manager, planning and prioritization of department tasks and activities to ensure efficient resource utilization and achievement of project and company targets
Supporting the teams in increasing development speed and transparency
Ensuring process implementation and compliance with internal as well as external guidelines and regulations as well as specific customer requirements
Evaluation of new customer request and input into RFQ’s
Relationship Management
Close collaboration with other functions to ensure successful and efficient process transfers and to align resources to project objectives and customer satisfaction

Essential skills and experience:

Computer Science- or Engineering degree or equivalent experience
Minimum of 5 years’ work experience in managing development teams in an agile environment
Proven in-depth practical experience in using agile methodologies
Excellent written and spoken English skills
In-depth working knowledge in JIRA & Confluence
Comfortable with current technologies & awareness of new technology trends

Bonus qualities:

Previous work experience in the automotive industry
Knowledge of over-the-air software updates

Our offer:

A diversified function combining technical, relational and organizational aspects, with remarkable products in continuous evolution
Competitive salary package
A young, multicultural and international environment
A modern and pleasant work environment in the heart of Berlin

If this sounds interesting, please send your full application including your earliest start date and salary expectations to jobs@advancedtelematic.com. For more information, please contact our HR Manager Katrin Kokott on +49 (0)30 95 999 751 43 or visit our website www.advancedtelematic.com.
","[290, 549, 21338]"
73175,2017-10-26T12:08:27,2017-10-25T18:56:06,Salesforce CRM Admin,Caroobi,salesforce-crm-admin-caroobi,http://berlinstartupjobs.com/engineering/salesforce-crm-admin-caroobi/,"Caroobi is one of Europe’s fastest growing online car repair companies. Our primary mission is simple: to provide the best end-to-end repair experience with a 100% transparent and easy booking process. We seek to revolutionize the automotive aftersales industry – across Europe and throughout the world. As one of Europe’s fastest growing tech startups with services that experience increasing demand, we are also growing our team with the sharpest talent we can find.
We offer an exciting opportunites for motivated talents who would like to join the booming world of the automotive industry. Caroobi has both the product and the team to drastically change the independent aftersales market in Germany. Our investors include BMW i Ventures, DN Capital and Cherry Ventures.

You are responsible for platform administration, which includes:

Management and maintenance of user setup, roles and profiles, permission sets, customization of objects, fields, formulas, record types, validation rules, workflows, security controls, productivity and collaboration settings, mobile and desktop configurations.
You collect, challenge, evaluate and document business requirements
You develop customized reports and dashboards
You will be support for the end-users
Support with DocuSign & Other Third party integrations

Your Profile:

You are an SFDC expert with solid Salesforce skills (2-3 years)
You are ADM 201 certified. Any other certifications would be a plus
You are proactive with the willingness to cover tasks end-to-end with high engagement
You have the ability to work in a fast-paced environment and to cope with related frequent changes as well as new business requirements
You are fluent in English, German is a plus

What you get:

Teamwork: Berlin’s finest! Work within a top notch team of Salesforce professionals – Administrators, Developers and Product Managers. Tired of hierarchies? We are, too!
Varied and challenging tasks in a office with a view
A fast-paced working environment in a rapidly developing company
Flat hierarchies in a dynamic, dedicated and motivating environment
You work with a highly motivated and skilled team of young top performers
Daily free company dinner, team events, free drinks and a great team
Wear sneakers, not ties
No time for boredom

You want to be part of an amazing success story?
Please send us your application (english or german) uncluding your possible starting date. If there are any questions, feel free to ask to Iren.
We are looking forward to getting to know you!
","[58, 1305, 2199, 3898, 16670, 16672]"
72859,2017-10-26T08:24:16,2017-10-25T18:52:02,Digital Strategy Analyst (m/f),Contorion,digital-strategy-analyst-mf-contorion,http://berlinstartupjobs.com/engineering/digital-strategy-analyst-mf-contorion/,"Contorion is an innovative and fast-growing online shop for professional industrial and trade supply. Thanks to an intelligent and technology-driven business model, Contorion is aiming to offer a wide range of products with high quality of service at fair prices. For making the vision of revolutionising the supply for small and mediumsized businesses reality, we’re looking for dynamic and motivated people who want to become part of our team!

Your Tasks

You help drive ambitious strategic digital projects within the Digital Business area and beyond
You enable and support strategic prioritization through in-depth quantitative analyses and market research
This opportunity provides the unique opportunity of driving complex projects across two companies: an innovative, fast-paced startup in Berlin and a mature, highly-developed family company in Munich
You regularly synthesize your insights into key messages, which you present to senior management

Your Profile

You possess a university degree in Business, Engineering, Mathematics or another quantitative field
You have strong analytical skills and take a structured approach to problem solving
You demonstrate intellectual curiosity and initiative
Crisp communication skills in English and German are a must
You have strong attention to details and are very well organized
You are a competent user of the entire Microsoft Office Suite

Your Chance

You will be a part of highly motivated expert teams
You will have an opportunity experience the startup atmosphere, building new companie sand infrastructures from scratch with your ideas
You can rapidly develop your technical skills

","[612, 1745, 1817, 2088]"
72809,2017-10-26T08:08:14,2017-10-25T18:50:19,Front-End Developer,AI Engine,front-end-developer-ai-engine,http://berlinstartupjobs.com/engineering/front-end-developer-ai-engine/,"Front-End Developer Berlin

AI Engine is developing innovative machine learning components to solve future problems. Founded in 2017 we are an experienced team backed with several fundings.
Located in Berlin/Mitte, we are looking for a Front-End Developer who is excited about Front-End Development and being comfortable working within a small and fast-paced environment.
We look for someone who can quickly adapt to shifting approaches, situations, and priorities.
Role

Work closely with our product managers and BackEnd developers
Be involved in all the relevant new product ideas and, in the creation and implementation of a perfect customer solution in a timely manner

Requirements

Experienced Front-End Developer
Understanding of UI/UX
High proficiency in English

If you are curious what we do just send us some lines about you via contact@AIengine.tech
","[31, 1816, 3784, 4399]"
34310,2017-10-25T15:18:50,2017-10-25T15:17:48,"Full-stack Developer (ReactJS, Java, Google Cloud)",Small Improvements,full-stack-developer-reactjs-java-google-cloud-small-improvements,http://berlinstartupjobs.com/engineering/full-stack-developer-reactjs-java-google-cloud-small-improvements/,"Feedback helps people improve! Our feedback platform serves 700+ customers worldwide, including GoEuro, OpenTable, Marley Spoon and GetYourGuide. We’re looking for a full stack developer who loves to build and ship features, and who cares deeply for quality and customer experience.


We help our customers communicate better. We serve SoundCloud, Quiksilver, Pinterest, Sendgrid and 700 more.
Do you like backend and frontend-code alike, and are happy to fill in the gaps that you might still have? We’re now looking for a Full Stack Developer (ReactJS, Java) who enjoys feature work and architecture alike.
About us
Our product is a feedback platform. Our clients’ staff use it to give and receive feedback about their work, to set goals and objectives and to praise each other for a job well done. (We use it internally too of course.) It’s a userfriendly product, enabled by a very configurable and complex backend.
Our tech stack includes Java on Google App Engine, Spring, Groovy & Spock, Elastic Search, Kibana, Gradle, React, Gulp, Webpack and some Node. Learn more on our Tech Stack page.
What you’ll do
You’ll be in charge of developing medium-sized features right away: You’ll participate at the planning stage and make your voice heard. You’ll work closely with designers and with our customer success team, and you’ll demo prototypes to clients to gather their feedback. You’ll help writing release notes, a launch blogpost and the documentation too.
Small Improvements is ever-changing: One month you’ll build an entirely new feature, one month you’ll refine an existing one, and then you’ll spend some time on nonfunctional requirements such as performance, security or architecture.
Who we’re looking for
This is a very hands-on position. You’ll fit in perfectly if:

You just love to code, and improve every day
You have 3+ years of experience on fast-paced web applications and products
You strive for clean maintainable code, and know how to test thoroughly
You have worked with agile processes and in small companies
You’re pragmatic and have a history of getting things launched
You’re a self-starter who will seek out product improvements on your own

We’re serious about our open and tolerant company culture. We’re looking for friendly and bright people who can develop a great product without developing a huge ego.
More reasons to work at SI

We’re international: We sell mainly to the US and to Australia, and all our written communication is in English.
We’re self-funded, transparent and profitable, and our customer base is growing.
We frequently ship new features and focus on quality product rather than on aggressive sales.
There are very few regular meetings, and processes are kept to a bare minimum. Need to improve some process? Just do it!
You’ll participate in our Hackathons and ShipIt weeks, and you’ll contribute to our product blog and to our tech blog.
Our office between S Hackescher Markt and U8 Weinmeisterstrasse is stylish yet cozy, and it has has plenty of doors to reduce distractions to a minimum.
There are free snacks, fresh fruit, juices, tea and lemonades, you can make your own lattes with our amazing coffee machine, and we never run out of Club Mate.

","[58, 1614, 4273, 4659, 4897, 6762]"
72763,2017-10-25T13:37:15,2017-10-25T11:30:50,Web Developer (m/w),Hasso Plattner Institute &#8211; Project Schul-Cloud,web-developer-mw-hasso-plattner-institute-project-schul-cloud,http://berlinstartupjobs.com/engineering/web-developer-mw-hasso-plattner-institute-project-schul-cloud/,"Das Hasso-Plattner-Institut mit dem Kooperationspartner MINT-EC schafft eine moderne sowie zielgruppenorientierte Lern- und Lehrinfrastruktur. Damit die digitale Transformation im Bildungssektor zum Erfolg wird und Kinder schon im Schulalter optimal auf das Leben in einer zunehmend digitalisierten Gesellschaft vorbereitet werden. Mehr Infos unter https://hpi.de/schul-cloud und https://schul-cloud.org/blog.
Dieses Forschungs- und Pilotprojekt wird vom Bundesministerium für Bildung und Forschung gefördert.

Zur Verstärkung unseres agilen Entwicklerteams suchen wir Web-Entwickler Frontend/Backend. Auch eine begleitende Promotion ist möglich.
Voraussetzungen

Gute Erfahrung mit der Entwicklung von Web-Anwendungen.
Fundierte Kenntnisse in Webhosting- und Netzwerktechnologien, Freude an guter UX/UI.
Erfahrungen in Test-Driven Development sind von Vorteil

Technologien
Unser Technologie-Stack umfasst unter anderem:

Microservice Architektur mit:NodeJS / Express / Feathers / React
Mobile Apps mit Swift 4 / Java

Wir bieten:

Spannende Entwicklungsthemen mit Cutting Edge Technologien
Flache Hierarchien und die Möglichkeit zur Mitgestaltung, Agiles Entwicklerteam
Arbeitsplatz am schönen HPI-Campus am Berliner Stadtrand mit S-Bahn- und Regionalbahnanschluss

Wir erwarten:

Spaß an modernen Technologien
Fähigkeit zu lösungsorientiertem, selbständigem Arbeiten
Team- und Kommunikationsfähigkeit
hohes Engagement
große Zuverlässig- und Belastbarkeit

Arbeitszeit
Vollzeit
Beginn
Ab sofort
Rückfragen
schul-cloud(at)hpi.de
Wir freuen uns auf Ihre aussagekräftigen Bewerbungsunterlagen. Bitte senden Sie diese ausschließlich per Mail im PDF-Format an:
office-meinel(at)hpi.de
","[520, 527, 891, 4659, 21335]"
72762,2017-10-25T13:17:14,2017-10-25T11:28:53,Frontend Developer,Digital Media Hub GmbH,frontend-developer-digital-media-hub-gmbh,http://berlinstartupjobs.com/engineering/frontend-developer-digital-media-hub-gmbh/,"Der Digital Media Hub (DMH) ist eine 2016 gegründete Digital Unit von RTL Radio Deutschland. Er bündelt die Online Entwicklungsaktivitäten zahlreicher Radiosender in Deutschland. Im Start-up Herzen von Berlin fungiert die Unit als Digital Hub für innovative Produktentwicklung und einen umfangreichen Know-How-Transfer zwischen der Unit und den Sendern. Der DMH entwickelt und betreut die Webauftritte und Apps der Sender auf Basis einer zentralen Plattform. Darüber hinaus bietet er genügend Raum, um mit neuen Ideen und Technologien zu experimentieren und neue digitale Geschäftsmodelle für die Radiobranche zu schaffen. Wenn du an diesen Projekten und an der kontinuierlichen Weiterentwicklung der Digital Unit mitwirken möchtest, dann bewirb dich gern bei uns.
Für unser Team suchen wir eine/n motivierte/n und zuverlässige/n Frontend Developer/in mit Erfahrung in verschiedenen Frontendtechnologien. Solltest du Lust haben, dich dieser spannenden Aufgabe zu stellen und beim kontinuierlichen Aufbau der Digital Unit in einem jungen Team mit flachen Hierarchien mitzuwirken, dann schicke bitte deine aussagekräftigen Bewerbungsunterlagen unter Angabe deiner Gehaltsvorstellung und dem frühestmöglichen Eintrittstermin an: jobs@dmhub.de.

Deine Herausforderungen:

Konzeption und Implementierung von webbasierten Anwendungen
Erstellung von Konzepten und technischen Spezifikationen für (mobile) Websites
Kontinuierliche Weiterentwicklung bestehender Frontends
Betreuung und Entwicklung von Frontendteilprojekten
Ausbau von automatisierten Release-Prozessen (Continuous-Integration) und der Frontend Qualitätssicherung

Dein Profil:

Sehr gute Kenntnisse im Einsatz von Webtechnologien wie HTML5, CSS, JavaScript sowie in Frameworks wie Bootstrap
Erfahrungen im Bereich Precompiler für CSS (z.B. SASS)
Kenntnisse in JSP und AMP
Kreatives Denken, Qualitätsbewusstsein und Spaß am Lösen von Problemstellungen
Begeisterung für neue Projekte und Produkte in einem Team mit flachen Hierarchien

","[26, 27, 28, 520, 948, 3016, 21334]"
