job_id,published_on,updated_on,role,company,slug,link,description,tags
70206,2017-10-17T14:49:49,2017-10-17T14:49:49,Senior WEB developer,Pixformance Sports GmbH,senior-web-developer-pixformance-sports-gmbh,http://berlinstartupjobs.com/engineering/senior-web-developer-pixformance-sports-gmbh/,"For three years Pixformance has been creating gym equipment that changes the way people think about modern fitness and gyms. As a company and a brand we are entering a new phase of growth and have big plans for our new products.
We are getting serious about our teams and we are looking for someone to own and lead the development of our new Web applications and station management tools.

Tasks

Own the development lifecycle and architecture of the frontend team
Develop, implement and test new functionalities and architectures using Vue.js
Develop a responsive user interface while working directly with our Design team and Product
Prototype new concepts along with design and Product Management team
Be a perpetual innovator and status quo challenger
Develop and maintain test suites
Learn and share things you are passionate about
Be a key decision player and sparring partner for our CPO/CTO

Who we are looking for

Great tech skills, especially when it comes to topics such as JavaScript (Angular, Vue, React), Webpack, SASS, responsive web design
Good understanding of REST-based APIs, e.g. based on Ruby on Rails
Experience with agile processes (scrum, kanban)
Fluency in English is a must
Hands-on, you are always on the lookout for the best solution – also if it requires independently diving into new topics
You have at least 1 year experience as frontend team lead and you like to lead teams
You have built application architectures from scratch, being the key decision owner within your team.
Next to tech you have a few more hobbies ;)
You are passionate about fitness and sports

We offer

Very competitive salary.
An international, highly motivated team with an office located in central Berlin.
Very flexible working hours.
Relocation allowance for overseas candidates.
Excellent work / life balance.
Free gym membership.
Free coffee, tea, and fresh fruit.

Email jobs@pixformance.com to apply →
","[151, 373, 675, 2431, 4016, 4659, 4885, 16414, 21289]"
69952,2017-10-17T14:35:48,2017-10-17T14:35:48,Back-End Developer (m/f),FUNKE Digital TV Guide GmbH,back-end-developer-mf-funke-digital-tv-guide-gmbh,http://berlinstartupjobs.com/engineering/back-end-developer-mf-funke-digital-tv-guide-gmbh/,"Are you cool, calm and collected? Do you have experience developing and maintaining services in Python and PHP/Symfony? If you are a proficient user of REST API´s, Git, Gerrit, MongoDB and Jenkins we want to hear from you. We belong to one of Germany’s largest publishing houses and are looking for a Back-End Developer to help us build and run our systems.


Your responsibilities

Create, extend and maintain Python and PHP/Symfony based back-ends and back-office applications for meta data management, monitoring, reporting and video workflow management
Efficiently use our Content Discovery API to implement innovative features in our B2B applications, support our customers to optimally use our API
Test support: Make sure the back-ends are testable, implement automated end-to-end functional and load/performance test procedures to increase overall product quality
Developer outreach: Represent our company and API at industry events like hackathons and meetups
Technology Selection: Member of the engineering team that evaluates and selects libraries and frameworks

Your skills

Degree or formal training in Computer Science
5 years of back-end development experience, preferably in the TV and video space
Fluent in Python and fair knowledge of PHP (Symfony) in a Linux Environment
Having worked productively in other scripting languages is a plus
Multiple years of experience with REST APIs, MongoDB, relational databases
Diligent about version control (Git), clean code, unit testing and continuous integration (Jenkins)
Strong background and multiple years of experience in agile development processes
Strong communicator with fellow developers and customers
Self-motivated, results-oriented problem solver
Passion for media, TV & video is an advantage
Fluent English skills are required. The ability to write and present in German and additional languages is a plus

","[62, 2241, 4278, 17762]"
69924,2017-10-17T14:28:48,2017-10-17T14:28:48,QA &#038; Test Engineer,allpago GmbH,qa-test-engineer-allpago-gmbh,http://berlinstartupjobs.com/engineering/qa-test-engineer-allpago-gmbh/,"allpago develops and provides the leading payment solutions for the Latin American region enabling global digital companies and other payment providers to process all local payment methods, which make up over 70% of the Latin American eCommerce volume. We serve BMW, Getty Images, McAfee, Salesforce, Symantec, Teamviewer and leading providers such as ACI, Paysafe, PayPal, Wirecard, Zuora in Latin America. Until today we managed to grow organically without any external investors, and now we need you to keep on building our promise of accepting payments in Latin America.

As support for our IT teams in Mexico City and Berlin we are looking for a talented and passionate QA & Test Engineer for our Berlin office. Within this role you will work in a cutting edge agile software development environment to ensure the quality of the architecture and development of our software applications. You are supposed to write automated tests at the services/integration and UI layers, using software automation tools. Integration into the organization and building a close collaboration to PO and Business is also part of your duties. With these obligations you will become a vital part in the enhancement, deployment and automation of our payments infrastructure. You will work within an international team and have the opportunity to learn from highly skilled engineers.
Your Role
• Leverage agile testing framework, design and code functional/integration test
• Create test cases and scenarios for various components of the application that ensures the software meets the intended requirements
• Work closely with product owners to understand product specifics and to create corresponding test plan, quality standards, and strategies for the project
• Execute test cases and scripts, log and track problems (bugs) and perform data validation
• Drive the constant improvement of our test automation and continuous integration practices
• Assist developers with debugging defects\Prod tickets by reproducing them in the Test Environment.
• Implement and maintain regression test framework
• Work closely with our DevOps and development team to integrate continuous delivery in the development cycle
 Your Profile
• At least 2 years topic related experience with proven track record, Bachelor’s or Master’s degree is a plus. Alternatively, equivalent combination of education and work experience
• Programming fundamentals and familiarity with JavaScript and UI frameworks
• Strong analytical, organizational and communication skills
• Knowledge of testing methodologies and frameworks
• Software testing certifications, training or proven experience
• Experience working in an Agile (Kanban or Scrum) environment is a plus
• Experience working on Cloud Computing technologies
• Able to write reports/correspondence/procedure manuals, and present information
• Basic understanding of distributed infrastructure & platforms
• Excellent written and verbal communication skills in English is a must, Spanish and Portuguese is a plus
If you are willing to join the Berlin startup scene and to work in a fast moving, innovative and international environment, please send your cover letter, CV, and academic records to us. If you are eligible, passionate about building long-term business partnerships and deliver results, we will reach out to you!
",[]
69922,2017-10-17T14:26:40,2017-10-17T14:26:40,Senior Linux Administrator / SysOps for FinTech,allpago GmbH,senior-linux-administrator-sysops-for-fintech-allpago-gmbh,http://berlinstartupjobs.com/engineering/senior-linux-administrator-sysops-for-fintech-allpago-gmbh/,"allpago develops and provides the leading payment solutions for the Latin American region enabling global digital companies and other payment providers to process all local payment methods, which make up over 70% of the Latin American eCommerce volume. We serve BMW, Getty Images, McAfee, Salesforce, Symantec, Teamviewer and leading providers such as ACI, Paysafe, PayPal, Wirecard, Zuora in Latin America. Until today we managed to grow organically without any external investors, and now we need you to keep on building our promise of accepting payments in Latin America.

Our team is looking for a highly skilled Senior Linux Administrator/SysOps engineer that will manage the deployment and automation of our payments infrastructure. Before all, you want to understand the business needs and give critical input. You are a self-starter and pro-actively drive your projects putting the team ﬁrst and the ego last.
Your Role

should have 3+ years of experience in deploying and maintaining Linux servers. Familiarity with Agile methodologies and data security are required skills
Automate the deployment and conﬁguration of our services in a scalable and multi-regionalinfrastructure
Work closely with the development team to integrate continuous delivery in the development cycle
Apply best practices to an infrastructure and data storage level to ensure the best possible security setup

Your Profile

Excellent administration skills of Linuxsystems
Excellent understanding of data and infrastructuresecurity
Excellent in scripting and administration of AWS-services
Experience in performance optimization, debugging andproﬁling
Experience in continuous integration and delivery processes using Jenkins
Ability to work remotely in an internationalteam
Fluent spoken Englishskills
Experience in payments (PCI-DSS) and security industry is aplus
Experiences in any certification process is a plus

We offer you an international working environment with ﬂat hierarchies in the heart of Berlin and the opportunity to work across regions with your peers in Brazil and Mexico. Over 80% of our clients come from the Silicon Valley which ensures an innovative and challenging working environment. Please send your cover letter, CV and relevant job references to us. If you are eligible, passionate about building long-term business partnerships and deliver results, we will reach out to you!
",[]
69920,2017-10-17T14:23:46,2017-10-17T14:23:46,Full Stack Developer (m/f) – Focus Frontend,Visual Meta,full-stack-developer-mf-focus-frontend-visual-meta,http://berlinstartupjobs.com/engineering/full-stack-developer-mf-focus-frontend-visual-meta/,"At Visual Meta Business Labs, we are committed to build the next generation of e-commerce tools and technologies. We are part of Visual Meta, a successful and steadily growing web company, founded in 2009 and acquired by the Axel Springer Group in 2011.
Operating from a great office in central Berlin, we offer the professionalism of a big player and the company culture of a startup.
Your mission at Visual Meta? As Full Stack Developer in our Business Labs team you will have the responsibility of designing and building solutions for our new products and businesses as well as acting as a gatekeeper for new technologies and frameworks.

YOUR CHALLENGES AND TASKS

You define and develop the most appropriate architecture to build our new business ideas
You choose the most suitable technology stack for the task, in cooperation with your teammates
You scale and enhance the project in close cooperation with the business side
You are a gatekeeper for new technologies and frameworks
Your challenges are not caused by legacy code – they are created by growth and business demand
You collaborate with cross-functional teams to define, design and ship new features
You continuously discover, evaluate and implement new technologies to maximize development efficiency

YOU OFFER

You possess an university degree in engineering, computer science or similar
You bring at least 2-3 Years of relevant work experience as a developer, ideally frontend and backend experiences
You have an understanding of agile product development
You possess a strong analytical and problem solving skills
You have fluent English skills
You possess experiences in writing and shipping code with a modern web application framework
You bring the following technology knowledge:
Web fundamentals like HTML, JavaScript, and CSS
Proven development experience with Java and a good understanding of Spring framework
ES6 / TypeScript, Framework (e.g. s Angular.js / React.js + Redu), Test framework (e.g. s Jasmine / Mocka + Sinon + C), Task runner (e.g. s Webpack / Gulp / Gru)
CSS: Sass and Experience of OOCSS / SMACSS / BEM

WHAT WE OFFER

We offer you a competitive salary package.
We innovate, build products that matter and support entrepreneurial spirit and initiative.
We love diversity – Our team contains over 50 nationalities
We see your development as our priority – Profit from a structured onboarding process, internal and external training possibilities and more.
We are responsible – with us you have the option to become socially involved (e.g. charity lunch)

IS THIS THE JOB YOU ARE LOOKING FOR?
Go ahead and submit your application in English including CV, salary expectations and your availability. As your responsible recruiter, Nikolina Dosen will be your point of contact.
","[27, 28, 54, 58, 1516]"
69753,2017-10-17T12:10:27,2017-10-17T09:43:58,( Junior ) Developer SAP HANA Lifecycle Management &#8211; HANA Platform Core ( Berlin ),SAP,junior-developer-sap-hana-lifecycle-management-hana-platform-core-berlin-sap,http://berlinstartupjobs.com/engineering/junior-developer-sap-hana-lifecycle-management-hana-platform-core-berlin-sap/,"SAP HANA is SAP’s ground-breaking in-memory database platform. It provides a powerful foundation for existing SAP products as well as for new applications on device, in the cloud and on premise. Our developers work closely with other teams of developers in Europe, North America, and Asia, to implement flexible, reliable, and scalable solutions, using the latest innovations in hardware, operating systems, and virtualization technology.


View job + apply on the corporate career site here.
As a developer in the SAP HANA Lifecycle Management team in Berlin, Germany, you will be responsible for analysis, design, implementation, testing, continuous improvements, documentation, and maintenance of the SAP HANA Lifecycle Management suite of tools.
Required skills

Strong analytical skills, ability to structure complex problems, and to do conceptual work
Advanced Linux administration skills
Advanced programming skills in C/C++ and/or Perl
Experience with Docker, Windows operating system, Python, Git, Gerrit
Very good communication and presentation skills in both German and English
Strong team player
University degree in computer science or related areas with excellent grades
Graduates welcome!

View all SAP HANA jobs on the corporate career site here.
","[52, 65, 133, 172, 377, 5482, 20866, 21276]"
69752,2017-10-17T12:01:25,2017-10-17T09:43:07,Junior) Developer SAP HANA Development Infrastructure as a Service &#8211; HANA Platform Core,SAP,junior-developer-sap-hana-development-infrastructure-as-a-service-hana-platform-core-sap,http://berlinstartupjobs.com/engineering/junior-developer-sap-hana-development-infrastructure-as-a-service-hana-platform-core-sap/,"SAP HANA is SAP’s ground-breaking in-memory database platform. It provides a powerful foundation for existing SAP products as well as for new applications on device, in the cloud and on premise. As a developer in this team, the focus of your daily work will be to engage in and improve the whole lifecycle of SAP HANA DIaaS services.


View job and apply on the corporate career site here.
Your responsibility will be to design, develop, test, deploy, maintain and improve software of DIaaS services. Automation of routine tasks, insuring the reliability of these services just as incident response and postmortems will be part of your daily work as well.
Required skills

Strong analytical skills, ability to structure complex problems, and to do conceptual work
Experience in cloud platforms, cloud infrastructure and cloud technologies
Advanced Linux administration skills
Experience with Docker, Git and Gerrit
Experience in one or more of the following: Java, Groovy, Python, Perl or Ruby
Very good communication and presentation skills in both German and English
Graduates welcome!

View all SAP HANA jobs on the corporate career site here.
","[52, 58, 65, 98, 115, 133, 172, 5482, 20866]"
69751,2017-10-17T09:42:09,2017-10-17T09:42:09,Junior Data Scientist,Babbel,junior-data-scientist-babbel,http://berlinstartupjobs.com/engineering/junior-data-scientist-babbel/,"We are looking for a Junior Data Scientist to join us in Berlin. Our Decision Making Team is committed to helping their many internal stakeholders make daily calls on Product and Marketing initiatives. Our fast moving business relies heavily on the support of insight-driven decision making. You can help the team of Data Scientists and their stakeholders to find the answers they are looking for in our varied internal and external data sources. You will also support us in growing data science at Babbel, e.g. by helping to organise (and participate in) hackathons, reading groups, or brown bag sessions.

We love to see what you make of your role. Let’s start with the following:
You will:

help execute prescriptive data analyses and models that drive business and functional decisions in Product and Marketing.
Design and implement reports and data visualizations for our internal customers, to optimize operational tasks and drive growth
Create compelling stories around data-based insights, which make Babbel a more insightful organization

You have:

1-2 years data analysis experience, preferably for an online business.
Academic specialisation or some initial experience in data analysis can also be relevant, e.g. econometrics, physics, neuroscience, computer science, statistics, biostatistics
Data visualisation and presentation skills

You are:

Proficient in at least one Data Science Toolkit like R or Python. We use Python
Fluent in English to navigate the international environment at Babbel
You could also have:
General software engineering skills
Experience with SQL and relational database systems
Experience working on the console / terminal in OSX or Linux
Hands on experience with analysis of business data

Why Babbel?

Work directly with our unique language learning data
Participate in hackdays and technology brown-bags
A steep learning-curve – personally and professionally
A lively startup atmosphere with friendly working hours
Great company benefits (company bike, fresh fruits & drinks etc.)
Start-up mentality and attractive working environment in the heart of Berlin

","[65, 523, 2598]"
69750,2017-10-17T09:41:53,2017-10-17T09:41:53,Data Scientist,Babbel,data-scientist-babbel,http://berlinstartupjobs.com/engineering/data-scientist-babbel/,"Speak the language like you’ve always wanted to.
Whether on the go, in the subway or at home on the sofa, Babbel supports those who take joy in learning outside of work or school. Since its founding in 2007, the company has grown to become the market leader in app based language learning. In total, Babbel offers 14 learning languages, from English to Indonesian. Professional courses are steadily available via the Babbel website as well as on your smartphone or tablet. At Babbel more than 450 team members from over 39 different countries work hard to set standards for creating a new learning experience.

Changing the way the language learning is done is a great challenge, so we are looking for a Data Scientist to join our Berlin office.
We love to see what you make of your role, but to start with we want you to do the following:

Embedded in a cross-functional team, you execute prescriptive data analyses and models that drive business and functional decisions within a team of Marketers, Designers and Developers.
You plan and execute experiments that facilitate learning and accelerate customer value on Babbel’s new Multi-Product Conversion Funnel.
To optimize operational tasks and drive growth, you design and implement reports and data visualizations.
Supporting our quest to drive customer value, you model purchase decisions and revenue conversion flows.
You love creating compelling stories around data-based insights, which make Babbel a more insightful organization.

Requirements:

3-5 years of data analysis experience, preferably for an online business
Proficient in at least one Data Science Toolkit like R or Python. We use Python
Proven track record of transforming data into actionable insights
Backed by the support of your colleagues in a Data Science Team of 10, you thrive in cross-functional teams and can get yourself up to speed quickly
Working proficiency in English will be needed to navigate the international environment at Babbel
Programming experience is considered a plus
Experience with the build-measure-learn cycle is a plus

Benefits:

Work directly with our unique language learning data
Responsibility from day one
Participate in hackdays and technology brown-bags
A steep learning-curve – personally and professionally
A lively startup atmosphere with friendly working hours
Great company benefits (High-End company bike, fresh fruits & drinks etc.)
Start-up mentality and attractive working environment in the heart of Berlin

","[65, 523, 2598]"
69547,2017-10-17T09:05:10,2017-10-17T08:54:23,Ruby on Rails Developer (m/f),Dentolo,ruby-on-rails-developer-mf-dentolo,http://berlinstartupjobs.com/engineering/ruby-on-rails-developer-mf-dentolo/,"At Dentolo, we help patients to get the dental treatment they need to smile again. Driven by simplicity, quality and best-in-class user experience, we are combining newest technology and data with a human touch. We make dental care transparent and affordable everyone to increase the quality of life of our patients.

We are growing and looking for a Senior Ruby on Rails Developer (m/f) to join our Berlin team in Fulltime.
Your responsibilities:

You maintain, further develop Ruby/Rails application. Also maintain React.js based pages
You design, build how to scale our product
You decide what technology we should use to achieve our goal
You would be a team leader

Your profile:

5+ years of Ruby/Rails experience
Experience working as lead/senior developer
Familiar with writing test in rspec
Live by DRY, KISS, SOLID principles
You have some repositories written in Ruby on Github
Eager to learn new technology
Speak English (German language skill is not mandatory)

Nice to have:

Experience scaling a monolithic Ruby/Rails application
Experience with Domain Driven Design architecture
Experience designing API
Experience with MircoServices
Experience React.js
Experience with AWS

Interested? We are looking forward to your application!
","[26, 27, 54, 73, 104, 110, 136, 203, 467, 679, 1142, 1248, 1249, 1547, 1809, 1896, 1937, 2229, 3877, 5500, 15367, 17708, 17962, 21247, 21248, 21249, 21251, 21252, 21253, 21254, 21255, 21256, 21257, 21259, 21260, 21261, 21262, 21263, 21264, 21265, 21266, 21267, 21268]"
